"","Life_Ladder","Log_GDPpC","Social_support","Life_expectancy","Freedom_of_choice","Generosity","Corruption","Positive_affect","Negative_affect","Conf_in_gov","GINI_index","GINI_indx_income","Happiness_score","Country"
"77",4.31361532211304,8.19654941558838,0.801595509052277,57,0.466888546943665,-0.0954514518380165,0.710529267787933,0.663382470607758,0.275557994842529,0.258394151926041,0.36875,0.440552592277527,4.49030017852783,"Mauritania"
"78",5.88174057006836,9.95644760131836,0.908841550350189,66.4000015258789,0.866928100585938,-0.082134947180748,0.785249710083008,0.773951649665833,0.157993257045746,0.619251132011414,0.3575,0.432353794574738,5.88819980621338,"Mauritius"
"79",6.54957866668701,9.76991939544678,0.858068883419037,68.3000030517578,0.816200494766235,-0.181818425655365,0.808638095855713,0.881713449954987,0.213254362344742,0.294568479061127,0.4698,0.456424832344055,6.59450006484985,"Mexico"
"80",5.6822772026062,8.59237670898438,0.892079889774323,65,0.823824346065521,-0.0336773544549942,0.928719878196716,0.581714630126953,0.270072460174561,0.237631857395172,0.326058823529412,0.400689601898193,5.52850008010864,"Moldova"
"81",5.46462297439575,9.41570281982422,0.941514134407043,62.2999992370605,0.695546805858612,0.040724154561758,0.848502218723297,0.654125034809113,0.191890299320221,0.270371317863464,0.334,0.364350020885468,5.28539991378784,"Mongolia"
"82",5.6501898765564,9.73295497894287,0.85597962141037,68.5,0.626431286334991,-0.0486967600882053,0.768922507762909,0.589933156967163,0.354935258626938,0.39849916100502,0.3094,0.406528621912003,5.52290010452271,"Montenegro"
"83",4.89679193496704,8.93739795684814,0.553759753704071,65.9000015258789,0.773180425167084,-0.245612621307373,0.84317272901535,0.638049185276031,0.415981560945511,0.39849916100502,0.402666666666667,0.54310667514801,5.20809984207153,"Morocco"
"84",4.65371370315552,7.03937768936157,0.738480448722839,54.2000007629395,0.896621584892273,0.0535916313529015,0.69122040271759,0.639639556407928,0.397278726100922,0.832037925720215,0.488666666666667,0.784366607666016,4.46619987487793,"Mozambique"
"85",4.4106330871582,8.68523216247559,0.773825943470001,59,0.906110823154449,0.469964563846588,0.64672589302063,0.776950597763062,0.300140351057053,0.878752648830414,0.381,0.424045383930206,4.36040019989014,"Myanmar"
"86",4.83408784866333,9.15621376037598,0.864214777946472,56.5,0.753904759883881,-0.175729155540466,0.845942497253418,0.739386975765228,0.240249082446098,0.624467790126801,0.611333333333333,0.771211087703705,4.63920021057129,"Namibia"
"87",4.9100866317749,7.85100746154785,0.768335521221161,63.5,0.770093679428101,0.132780745625496,0.741752803325653,0.536977708339691,0.386792421340942,0.648398160934448,0.383,0.497896462678909,4.91270017623901,"Nepal"
"88",7.4630970954895,10.8092041015625,0.939443171024323,72.3000030517578,0.919985175132751,0.155536487698555,0.37055778503418,0.861976623535156,0.204794183373451,0.656541049480438,0.286333333333333,0.467997848987579,7.48759984970093,"Netherlands"
"89",7.370285987854,10.5014772415161,0.953862726688385,73.1999969482422,0.949300169944763,0.116750031709671,0.206580221652985,0.845362603664398,0.167951449751854,0.642461240291595,0.4112,0.388641357421875,7.30749988555908,"New Zealand"
"90",5.8189525604248,8.61451244354248,0.854276537895203,67.5,0.79705685377121,0.00283000874333084,0.712824761867523,0.792649328708649,0.408349841833115,0.343466877937317,0.4795,0.42959064245224,6.10500001907349,"Nicaragua"
"91",5.16400718688965,6.84451770782471,0.612025678157806,53.5,0.790665626525879,0.0230826493352652,0.637166798114777,0.770557641983032,0.502554535865784,0.747923851013184,0.36875,0.685774683952332,4.62750005722046,"Niger"
"92",5.25228834152222,8.57763290405273,0.740854203701019,49.7000007629395,0.7898810505867,-0.0207670368254185,0.865602672100067,0.805261850357056,0.256469875574112,0.451740950345993,0.4155,0.448463320732117,5.26459980010986,"Nigeria"
"93",5.60805606842041,10.7979717254639,0.837391793727875,74.4000015258789,0.79706609249115,-0.259084016084671,0.613837003707886,0.480453103780746,0.261867821216583,0.378323644399643,0.281294117647059,0.200969219207764,5.71770000457764,"North Cyprus"
"94",7.44426202774048,11.0856256484985,0.965961933135986,73.1999969482422,0.960429012775421,0.0757284909486771,0.268201440572739,0.827414035797119,0.211862370371819,0.679502964019775,0.272230769230769,0.336649179458618,7.55389976501465,"Norway"
"95",5.47155380249023,8.56166362762451,0.685059487819672,58.5,0.772569119930267,0.0535215623676777,0.798841655254364,0.567294776439667,0.376706063747406,0.589388489723206,0.315125,0.38166469335556,5.65299987792969,"Pakistan"
"96",4.55392169952393,9.22910022735596,0.819479286670685,67.9000015258789,0.654534518718719,-0.0402908697724342,0.813779532909393,0.610405445098877,0.418928533792496,0.392373383045197,0.484705882352941,0.482421070337296,4.69630002975464,"Palestinian Territories"
"97",6.28143405914307,10.0497303009033,0.904389798641205,69.5999984741211,0.861448109149933,-0.122782208025455,0.836930990219116,0.883580505847931,0.222598746418953,0.277477711439133,0.532647058823529,0.570101618766785,6.32130002975464,"Panama"
"98",5.6796612739563,9.43434810638428,0.845301389694214,68.0999984741211,0.829641997814178,-0.188079550862312,0.90624463558197,0.808621466159821,0.380032867193222,0.202403098344803,0.479647058823529,0.50306099653244,5.6971001625061,"Peru"
"99",5.8691725730896,8.98570251464844,0.845803260803223,61.9000015258789,0.917808175086975,-0.113129161298275,0.726483345031738,0.772846102714539,0.393481075763702,0.802007138729095,0.422,0.474451541900635,5.6314001083374,"Philippines"
"100",5.91982269287109,10.2620124816895,0.887113273143768,72.4000015258789,0.87740421295166,-0.262738108634949,0.879727840423584,0.679104149341583,0.317994743585587,0.520630657672882,0.367538461538461,0.418466329574585,5.69250011444092,"Portugal"
"101",6.15087890625,10.1120929718018,0.817930459976196,67.1999969482422,0.845159590244293,-0.220031842589378,0.921170175075531,0.735342502593994,0.2984539270401,0.2263513058424,0.3658,0.348827481269836,6.06969976425171,"Romania"
"102",5.51350021362305,10.1323900222778,0.908726096153259,64.3000030517578,0.729282200336456,-0.156226307153702,0.865311563014984,0.673346281051636,0.198796302080154,0.455838739871979,0.3975,0.395370572805405,5.64790010452271,"Russia"
"103",3.5610466003418,7.5675311088562,0.616172730922699,61.0999984741211,0.924231648445129,0.0571075864136219,0.163809955120087,0.793367624282837,0.308199167251587,0.988120436668396,0.482,0.647505581378937,3.33380007743835,"Rwanda"
"104",6.35639333724976,10.7979717254639,0.86784839630127,66.3000030517578,0.854921519756317,-0.209563508629799,0.163809955120087,0.764405488967896,0.288379907608032,0.831693112850189,0.367538461538461,0.472084254026413,6.37470006942749,"Saudi Arabia"
"105",4.7693772315979,7.85069370269775,0.73935478925705,59.5999984741211,0.629223465919495,-0.0616280660033226,0.804779469966888,0.713894128799438,0.247074723243713,0.588927924633026,0.402333333333333,0.393896788358688,4.6810998916626,"Senegal"
"106",5.93649339675903,9.58480358123779,0.852945327758789,68.1999969482422,0.739891827106476,-0.0985114499926567,0.863723576068878,0.558940827846527,0.29629585146904,0.476144999265671,0.355,0.356202870607376,5.60300016403198,"Serbia"
